trace_name,event_id,n_candidates,sampling_rate_hz,true_s_sample,c1_sample,c1_index,c1_fixed_score,c1_prob,c1_source,c1_resid_s,c1_resid_sp,c1_stead_prob,c1_ida_prob,c1_delta_sp,c2_sample,c2_index,c2_fixed_score,c2_prob,c2_source,c2_resid_s,c2_resid_sp,c2_stead_prob,c2_ida_prob,c2_delta_sp,margin_fixed,c1_ok,c2_ok,ae_c1,ae_c2,snr_db,p_switch,switched,pred_scalar,pred_fixed,pred_resid
22858031.OX.BAD..HH,22858031,2,100.0,2499.0,2493.0,0,-0.19819321941692952,0.7047274708747864,stead,-0.2810461390009955,0.20969074302469703,0.7047274708747864,0.0,6.22,2479.0,1.0,-0.4740092959890617,0.3876269459724426,ida,-0.4210461390009961,0.06969074302469735,0.0,0.3876269459724426,6.08,0.2758160765721322,True,True,0.06,0.2,22.256,0.3281375765800476,False,2493.0,2493.0,2493.0
22858031.OX.BAD..HN,22858031,1,100.0,2551.0,2550.0,0,-0.23753459268471802,0.6749275922775269,stead+ida,-0.23104613900099658,0.14969074302469743,0.6749275922775269,0.4202510714530945,6.16,,,,,,,,0.0,0.0,,0.0,True,False,0.01,,12.194,,False,2550.0,2550.0,2550.0
22858031.OX.BOO..HH,22858031,1,100.0,2210.0,2218.0,0,-0.027627149553994697,0.946244478225708,stead+ida,-0.2228345222012802,-0.19753268859554618,0.946244478225708,0.6258047223091125,3.82,,,,,,,,0.0,0.0,,0.0,True,False,0.08,,24.276,,False,2218.0,2218.0,2218.0
22858031.OX.BOO..HN,22858031,1,100.0,2275.0,2283.0,0,-0.018225038522231535,0.9642062187194824,stead+ida,-0.22283452220128197,-0.20753268859554597,0.9642062187194824,0.6396932601928711,3.81,,,,,,,,0.0,0.0,,0.0,True,False,0.08,,33.166,,False,2283.0,2283.0,2283.0
22858031.OX.CIMO..HH,22858031,2,100.0,2003.0,1987.0,0,-0.11462417530829955,0.7951310276985168,stead,-1.0083736839125397,-0.4420404684443411,0.7951310276985168,0.0,3.57,1980.0,1.0,-0.1987042991818164,0.6720593571662903,ida,-1.07837368391254,-0.5120404684443409,0.0,0.6720593571662903,3.5,0.08408012387351685,True,True,0.16,0.23,32.02,0.4131140112876892,False,1987.0,1987.0,1987.0
22858031.OX.CIMO..HN,22858031,2,100.0,1966.0,1965.0,0,-0.05872339576847554,0.8891878128051758,stead,-0.8583736839125411,-0.31204046844434075,0.8891878128051758,0.0,3.7,1951.0,1.0,-0.26919247833332277,0.5836901664733887,ida,-0.9983736839125381,-0.45204046844434087,0.0,0.5836901664733887,3.56,0.21046908256484723,True,True,0.01,0.15,38.347,0.309832364320755,False,1965.0,1965.0,1965.0
22858031.OX.CLUD..HH,22858031,2,100.0,2355.0,2383.0,0,-0.16427130082529484,0.9588915705680847,stead,0.3948196641047046,-0.011877666021739675,0.9588915705680847,0.0,2.49,2377.0,1.0,-0.3332287374466019,0.6290537118911743,ida,0.33481966410470587,-0.07187766602173973,0.0,0.6290537118911743,2.43,0.16895743662130708,True,True,0.28,0.22,43.303,0.8088539242744446,True,2377.0,2383.0,2383.0
22858031.OX.CLUD..HN,22858031,2,100.0,2262.0,2290.0,0,-0.1656935832244661,0.9561678171157837,stead,0.3948196641047046,-0.0018776660217376673,0.9561678171157837,0.0,2.500000000000002,2284.0,1.0,-0.4317041057266554,0.5165984630584717,ida,0.33481966410470587,-0.06187766602173772,0.0,0.5165984630584717,2.440000000000002,0.2660105225021893,True,True,0.28,0.22,44.703,0.7788833379745483,True,2284.0,2290.0,2290.0
22858031.OX.FUSE..HH,22858031,2,100.0,2108.0,2102.0,0,-0.04711841216484608,0.9100672006607056,stead,0.5006707455976427,0.06661552791930303,0.9100672006607056,0.0,3.2,2096.0,1.0,-0.24429692417480686,0.6134884357452393,ida,0.44067074559764396,0.006615527919302977,0.0,0.6134884357452393,3.14,0.19717851200996078,True,True,0.06,0.12,49.197,0.8596857190132141,True,2096.0,2102.0,2102.0
22858031.OX.FUSE..HN,22858031,2,100.0,2227.0,2228.0,0,-0.07481269339516312,0.8610304594039917,stead,0.5706707455976447,0.14661552791930266,0.8610304594039917,0.0,3.28,2215.0,1.0,-0.3709448161055603,0.4762131869792938,ida,0.4406707455976422,0.016615527919302764,0.0,0.4762131869792938,3.15,0.2961321227103972,True,True,0.01,0.12,47.594,0.8605695962905884,True,2215.0,2228.0,2228.0
22858031.OX.MLN..HH,22858031,2,100.0,2150.0,2157.0,0,-0.2634157798407467,0.5904728770256042,stead,0.24431193010196495,0.437634544562862,0.5904728770256042,0.0,4.37,2108.0,1.0,-0.4616992443784112,0.3971669673919678,ida,-0.24568806989803704,-0.05236545543713822,0.0,0.3971669673919678,3.88,0.1982834645376645,True,True,0.07,0.42,28.227,0.49906980991363525,False,2157.0,2157.0,2157.0
22858031.OX.MLN..HN,22858031,2,100.0,2286.0,2291.0,0,-0.16658429538383127,0.7166493535041809,stead,0.22431193010196537,0.32763454456286434,0.7166493535041809,0.0,4.2600000000000025,2271.0,1.0,-0.42559616943057843,0.4269056022167206,ida,0.024311930101966084,0.12763454456286416,0.0,0.4269056022167206,4.060000000000002,0.2590118740467472,True,True,0.05,0.15,28.976,0.6119118928909302,True,2271.0,2291.0,2291.0
22858031.OX.MPRI..HH,22858031,1,100.0,2346.0,2357.0,0,-0.028417299553604777,0.9447503089904785,stead+ida,0.37432302609303836,0.17260777300958718,0.9447503089904785,0.7296164035797119,3.41,,,,,,,,0.0,0.0,,0.0,True,False,0.11,,26.088,,False,2357.0,2357.0,2357.0
22858031.OX.MPRI..HN,22858031,1,100.0,2394.0,2417.0,0,-0.04389020495362682,0.9159619808197021,stead+ida,0.49432302609304113,0.29260777300958685,0.9159619808197021,0.5944848656654358,3.53,,,,,,,,0.0,0.0,,0.0,True,False,0.23,,23.335,,False,2417.0,2417.0,2417.0
22858031.OX.PLRO..HH,22858031,2,100.0,2673.0,2676.0,0,-0.048017940096363614,0.9084314107894897,stead,-0.5635219873326935,-0.2215375833347295,0.9084314107894897,0.0,5.3,2668.0,1.0,-0.3401113433625281,0.5065041780471802,ida,-0.6435219873326954,-0.3015375833347296,0.0,0.5065041780471802,5.22,0.29209340326616445,True,True,0.03,0.05,37.474,0.30617645382881165,False,2676.0,2676.0,2676.0
22858031.OX.PLRO..HN,22858031,2,100.0,2691.0,2695.0,0,-0.047772149705500554,0.9088780879974365,stead,-0.5535219873326955,-0.25153758333472975,0.9088780879974365,0.0,5.27,2687.0,1.0,-0.27371397046854523,0.5784356594085693,ida,-0.6335219873326938,-0.33153758333472894,0.0,0.5784356594085693,5.19,0.22594182076304467,True,True,0.04,0.04,36.881,0.3345085084438324,False,2695.0,2695.0,2695.0
22858031.OX.SABO..HH,22858031,2,100.0,2831.0,2825.0,0,-0.15789175531244296,0.7292172908782959,stead+ida,0.09383143625109369,0.47116493489341416,0.7292172908782959,0.13515733182430267,11.21,3296.0,1.0,-0.5031378002323544,0.3655779957771301,stead,4.8038314362510945,5.181164934893413,0.3655779957771301,0.0,15.92,0.3452460449199115,True,False,0.06,4.65,11.726,2.6247405457979767e-06,False,2825.0,2825.0,2825.0
22858031.OX.SABO..HN,22858031,4,100.0,2915.0,1750.0,0,-0.32345432470851176,0.5236620903015137,stead,-11.496168563748906,-10.858835065106586,0.5236620903015137,0.0,-0.12,3373.0,1.0,-0.40510667734612404,0.4447631537914276,stead,4.733831436251091,5.371164934893413,0.4447631537914276,0.0,16.11,0.08165235263761228,False,False,11.65,4.58,-0.38,0.9999979734420776,True,3373.0,1750.0,1750.0
22858031.OX.ZOU2..HH,22858031,2,100.0,2359.0,2368.0,0,-0.04105349139361405,0.9211733937263489,stead,-0.38662797579998376,-0.257559701092279,0.9211733937263489,0.0,4.15,2362.0,1.0,-0.2401881810435191,0.6185505390167236,ida,-0.4466279757999825,-0.3175597010922795,0.0,0.6185505390167236,4.09,0.19913468964990505,True,True,0.09,0.03,42.951,0.3614644408226013,False,2368.0,2368.0,2368.0
22858031.OX.ZOU2..HN,22858031,1,100.0,2900.0,2913.0,0,-0.04379371060138249,0.916138768196106,stead+ida,-0.3466279757999864,-0.21755970109227896,0.916138768196106,0.5592641830444336,4.19,,,,,,,,0.0,0.0,,0.0,True,False,0.13,,34.758,,False,2913.0,2913.0,2913.0
22858031.RF.GEPF..HH,22858031,2,100.0,2334.0,2365.0,0,-0.24814872793141887,0.6505531668663025,stead,0.05616676189496239,0.36946971123576233,0.6505531668663025,0.0,4.95,2348.0,1.0,-0.6577500705450274,0.34387898445129395,ida,-0.11383323810503576,0.1994697112357624,0.0,0.34387898445129395,4.78,0.4096013426136086,True,True,0.31,0.14,32.923,0.43361830711364746,False,2365.0,2365.0,2365.0
22858411.GU.BHB..HH,22858411,2,100.0,2566.0,2585.0,0,-0.16987599457975,0.7149913311004639,stead,0.05970645289330534,-0.36609442712292406,0.7149913311004639,0.0,5.03,2563.0,1.0,-0.6816503438453723,0.36231017112731934,ida,-0.16029354710669708,-0.5860944271229247,0.0,0.36231017112731934,4.81,0.5117743492656223,True,True,0.19,0.03,-2.369,0.4128273129463196,False,2585.0,2585.0,2585.0
22858411.GU.PZZ..HH,22858411,2,100.0,2130.0,2133.0,0,-0.5002252154778966,0.9278972148895264,stead,-0.3605610695057413,-0.17898094290679323,0.9278972148895264,0.0,2.71,2127.0,1.0,-0.7348032296364588,0.6883083581924438,ida,-0.42056106950574,-0.23898094290679328,0.0,0.6883083581924438,2.65,0.23457801415856228,True,True,0.03,0.03,9.395,0.39681053161621094,False,2133.0,2133.0,2133.0
22858411.GU.RRL..HH,22858411,2,100.0,2507.0,2497.0,0,-0.15931734553199478,0.7272697687149048,stead,-0.22453639147807536,0.282044327319281,0.7272697687149048,0.0,5.17,2476.0,1.0,-0.4572645319294086,0.4412025809288025,ida,-0.43453639147807266,0.07204432731928101,0.0,0.4412025809288025,4.96,0.2979471863974138,True,True,0.1,0.31,3.339,0.2989986836910248,False,2497.0,2497.0,2497.0
22858411.GU.STV..HH,22858411,2,100.0,2720.0,2751.0,0,-0.3359531100524713,0.8819207549095154,stead,-0.31541574793348914,-0.4087558908763711,0.8819207549095154,0.0,6.9,2735.0,1.0,-0.8054676286541758,0.5155736207962036,ida,-0.47541574793348573,-0.5687558908763712,0.0,0.5155736207962036,6.74,0.46951451860170446,True,True,0.31,0.15,1.846,0.29500818252563477,False,2751.0,2751.0,2751.0
22858411.MN.BNI..HH,22858411,2,100.0,2629.0,2394.0,0,-17.174750362440854,0.012784102000296116,ida,-2.5293678649201397,-98.41526187823399,0.0,0.012784102000296116,-91.11,11521.0,1.0,-40.66283316934197,0.0004794052802026272,stead,88.74063213507986,-7.145261878233996,0.0004794052802026272,0.0,0.16,23.48808280690112,False,False,2.35,88.92,4.483,0.0,False,2394.0,2394.0,2394.0
22858411.MN.BNI..HN,22858411,2,100.0,2629.0,2781.0,0,-9.01605304941839,0.03784485161304474,ida,1.3406321350798578,-94.46526187823399,0.0,0.03784485161304474,-87.16,11524.0,1.0,-41.33611358839868,0.00012470190995372832,stead,88.77063213507986,-7.035261878233996,0.00012470190995372832,0.0,0.27,32.32006053898029,False,False,1.52,88.95,0.274,0.0,False,2781.0,2781.0,2781.0
22859251.IV.CAPA..HH,22859251,2,100.0,3410.0,3659.0,0,-0.3294937773715246,0.5173748731613159,stead,2.5708027439432257,1.0192860818777891,0.5173748731613159,0.0,15.72,3615.0,1.0,-1.4031793125536332,0.06042461097240448,ida,2.130802743943221,0.5792860818777879,0.0,0.06042461097240448,15.28,1.0736855351821086,False,False,2.49,2.05,7.563,0.8822107911109924,True,3615.0,3659.0,3659.0
22859251.IV.CAPA..HN,22859251,2,100.0,3502.0,3767.0,0,-0.3629487049948052,0.4838901162147522,stead+ida,2.7308027439432294,1.159286081877788,0.4838901162147522,0.16123175621032715,15.86,3699.0,1.0,-0.48151106505591884,0.38173747062683105,stead,2.0508027439432297,0.4792860818777882,0.38173747062683105,0.0,15.18,0.11856236006111365,False,False,2.65,1.97,19.681,0.7245643138885498,True,3699.0,3767.0,3767.0
22859251.IV.MELA..HH,22859251,1,100.0,3434.0,3481.0,0,-0.18814011002534434,0.6864099502563477,stead+ida,1.1558276359827104,1.474458383860009,0.6864099502563477,0.18902261555194855,17.27,,,,,,,,0.0,0.0,,0.0,True,False,0.47,,7.524,,False,3481.0,3481.0,3481.0
22859251.IV.MELA..HN,22859251,1,100.0,3440.0,3496.0,0,-14.929720806122132,0.6938748359680176,stead+ida,1.2258276359827036,0.3144583838600088,0.6938748359680176,0.2023884356021881,16.11,,,,,,,,0.0,0.0,,0.0,False,False,0.56,,10.351,,False,3496.0,3496.0,3496.0
22859251.IV.MRVN..HH,22859251,2,100.0,3332.0,3605.0,0,-0.228272534377209,0.6334684491157532,stead,2.167588557213058,2.3454848145227594,0.6334684491157532,0.0,16.82,3596.0,1.0,-1.280271877343397,0.07726270705461502,ida,2.077588557213062,2.2554848145227595,0.0,0.07726270705461502,16.73,1.051999342966188,False,False,2.73,2.64,21.555,0.7216860055923462,True,3596.0,3605.0,3605.0
22859251.IV.MSAG..HH,22859251,1,100.0,2867.0,2918.0,0,-0.38508623155956745,0.462933212518692,stead+ida,0.43503316059443264,-0.17987730889109876,0.462933212518692,0.3465334475040436,9.21,,,,,,,,0.0,0.0,,0.0,False,False,0.51,,28.32,,False,2918.0,2918.0,2918.0
22859251.IV.MSAG..HN,22859251,2,100.0,2946.0,3062.0,0,-0.35030353965222366,0.4962839186191559,stead,1.0850331605944312,0.3401226911089008,0.4962839186191559,0.0,9.73,3047.0,1.0,-0.665751486646698,0.2640800476074219,ida,0.9350331605944326,0.19012269110890045,0.0,0.2640800476074219,9.58,0.31544794699447437,False,False,1.16,1.01,38.226,0.8753178119659424,True,3047.0,3062.0,3062.0
22859251.IV.NOCI..HH,22859251,4,100.0,3436.0,3355.0,0,-0.280907801445856,0.570172905921936,stead,-0.86916740480968,-1.3936902832391702,0.570172905921936,0.0,16.04,3977.0,1.0,-0.860839191849223,0.17876584827899933,ida,5.350832595190333,4.826309716760832,0.0,0.17876584827899933,22.26,0.5799313904033669,False,False,0.81,5.41,22.804,3.7727902508777333e-06,False,3355.0,3355.0,3355.0
22859251.IV.PALZ..HH,22859251,1,100.0,3461.0,3703.0,0,-22.212325208537226,0.4875619411468506,stead+ida,3.2403046422299724,2.2657374113899955,0.4875619411468506,0.0815611183643341,18.720000000000002,,,,,,,,0.0,0.0,,0.0,False,False,2.42,,9.919,,False,3703.0,3703.0,3703.0
22859251.IV.SGRT..HH,22859251,1,100.0,2879.0,2984.0,0,-0.21704662941766342,0.647851824760437,stead+ida,0.43975533058859284,0.01035004139592921,0.647851824760437,0.3186591565608978,10.47,,,,,,,,0.0,0.0,,0.0,False,False,1.05,,25.41,,False,2984.0,2984.0,2984.0
22859251.OT.OT03..EH,22859251,2,100.0,2984.0,2928.0,0,-0.24819676699540938,0.6087220311164856,stead,-1.1439679404541678,-0.9993925445949507,0.6087220311164856,0.0,10.58,2895.0,1.0,-0.6773622195339996,0.2580183744430542,ida,-1.4739679404541697,-1.3293925445949508,0.0,0.2580183744430542,10.25,0.4291654525385902,False,False,0.56,0.89,34.028,0.20662443339824677,False,2928.0,2928.0,2928.0
22859251.OT.OT04..EH,22859251,3,100.0,2779.0,2831.0,0,-0.18030685245005268,0.6972482800483704,stead,0.006972475244669596,0.3875082788984958,0.6972482800483704,0.0,12.31,2823.0,1.0,-0.807671385117702,0.1988224983215332,ida,-0.0730275247553287,0.30750827889849575,0.0,0.1988224983215332,12.23,0.6273645326676494,False,True,0.52,0.44,31.307,0.5578728318214417,True,2823.0,2831.0,2831.0
22859251.OT.OT05..EH,22859251,3,100.0,3404.0,3396.0,0,-0.3468412767782897,0.4997323751449585,stead,-0.6700432200746107,-0.3090088719026287,0.4997323751449585,0.0,11.7,3460.0,1.0,-0.5254895986829913,0.34959524869918823,stead,-0.030043220074610133,0.33099112809737186,0.34959524869918823,0.0,12.34,0.1786483219047016,True,False,0.08,0.56,33.504,0.5689476728439331,True,3460.0,3396.0,3460.0
22859251.OT.OT06..EH,22859251,1,100.0,3132.0,3153.0,0,-0.1857165573079962,0.6897451281547546,stead+ida,-0.5812995056627521,-0.2878942842090044,0.6897451281547546,0.2772822976112366,11.91,,,,,,,,0.0,0.0,,0.0,True,False,0.21,,34.261,,False,3153.0,3153.0,3153.0
22859251.OT.OT07..EH,22859251,1,100.0,2804.0,2826.0,0,-0.27602466581958535,0.5757686495780945,stead+ida,-0.20790597173689918,0.3612530622018326,0.5757686495780945,0.28851091861724854,11.680000000000001,,,,,,,,0.0,0.0,,0.0,True,False,0.22,,31.398,,False,2826.0,2826.0,2826.0
22859251.OT.OT12..EH,22859251,1,100.0,2660.0,2690.0,0,-0.26652521414543545,0.5868121981620789,stead+ida,0.016904345667107634,-0.5622580249347635,0.5868121981620789,0.3376234173774719,9.28,,,,,,,,0.0,0.0,,0.0,True,False,0.3,,36.76,,False,2690.0,2690.0,2690.0
22859251.OT.OT14..EH,22859251,2,100.0,2957.0,2975.0,0,-0.09239497805180942,0.8312788605690002,stead,-0.01354775863223523,-0.3992938271997799,0.8312788605690002,0.0,7.94,2964.0,1.0,-0.3638292792114612,0.48303866386413574,ida,-0.12354775863223466,-0.5092938271997802,0.0,0.48303866386413574,7.83,0.2714343011596518,True,True,0.18,0.07,36.518,0.5235821008682251,True,2964.0,2975.0,2975.0
22859251.OT.OT15..EH,22859251,1,100.0,3317.0,3331.0,0,-0.21406011608446235,0.6517330408096313,stead+ida,0.8623033452505062,-0.5496624315464427,0.6517330408096313,0.11267680674791336,12.73,,,,,,,,0.0,0.0,,0.0,True,False,0.14,,10.101,,False,3331.0,3331.0,3331.0
22859251.OT.TAR1..HH,22859251,4,100.0,4120.0,4753.0,1,-0.5748575020887072,0.31672701239585876,stead,5.988839605785721,5.819622338159544,0.31672701239585876,0.0,26.28,4088.0,0.0,-0.6764541385780356,0.25848740339279175,stead+ida,-0.6611603942142779,-0.8303776618404584,0.25848740339279175,0.10019023716449738,19.63,0.10159663648932837,False,True,6.33,0.32,17.3,0.9999998807907104,True,4088.0,4753.0,4088.0
22859471.IV.CAR1..HH,22859471,2,100.0,3328.0,3251.0,0,-0.3760388088305748,0.4713861644268036,stead+ida,-1.1943707213409773,-3.5549671339281197,0.4713861644268036,0.16268210113048553,10.13,3319.0,1.0,-0.43539079089071786,0.41862422227859497,stead,-0.5143707213409776,-2.87496713392812,0.41862422227859497,0.0,10.81,0.05935198206014308,False,True,0.77,0.09,2.876,0.759860098361969,True,3319.0,3251.0,3319.0
22859471.IV.CAR1..HN,22859471,2,100.0,3215.0,3229.0,0,-1.4005793816155068,0.060739628970623016,ida,-0.2943707213409752,-14.39496713392812,0.0,0.060739628970623016,-0.71,3299.0,1.0,-4.655538180693316,9.040717122843489e-05,stead,0.4056292786590241,-13.69496713392812,9.040717122843489e-05,0.0,-0.01,3.2549587990778095,True,False,0.14,0.84,1.297,0.31294816732406616,False,3229.0,3229.0,3229.0
22859471.IV.CET2..HH,22859471,3,100.0,3371.0,3371.0,1,-1.0398057393137932,0.12501387298107147,ida,-0.24618832043758232,-14.896100740493777,0.0,0.12501387298107147,0.2,1750.0,0.0,-37.86193036018476,0.1298808455467224,ida,-16.456188320437583,-31.10610074049378,0.0,0.1298808455467224,-16.01,36.822124620870966,True,False,0.0,16.21,-0.514,1.3256479214836077e-17,False,3371.0,3371.0,3371.0
22859471.IV.MILZ..HH,22859471,1,100.0,2723.0,2644.0,0,-0.4827124070996991,0.3808213770389557,stead+ida,-0.7699868999465274,-1.4658075233388512,0.3808213770389557,0.27029091119766235,8.929999999999998,,,,,,,,0.0,0.0,,0.0,False,False,0.79,,6.074,,False,2644.0,2644.0,2644.0
22859471.IV.MSRU..HH,22859471,2,100.0,3182.0,3182.0,0,-0.13585079950533846,0.7620816230773926,stead,-0.14729718670824,-0.145703315158217,0.7620816230773926,0.0,9.91,3175.0,1.0,-0.36717973845761276,0.4798126816749573,ida,-0.21729718670824028,-0.21570331515821728,0.0,0.4798126816749573,9.84,0.2313289389522743,True,True,0.0,0.07,13.968,0.4649760127067566,False,3182.0,3182.0,3182.0
22859471.IV.PLAC..HH,22859471,1,100.0,3004.0,2999.0,0,-0.142813231025281,0.7515432834625244,stead+ida,0.03718667788291086,0.2715299912833231,0.7515432834625244,0.3578658699989319,12.06,,,,,,,,0.0,0.0,,0.0,True,False,0.05,,1.284,,False,2999.0,2999.0,2999.0
22859471.IV.PLAC..HN,22859471,2,100.0,3068.0,2795.0,0,-38.44302528664933,0.040626779198646545,ida,-2.642813322117089,-2.648470008716675,0.0,0.040626779198646545,9.140000000000002,2853.0,1.0,-40.29923216635236,0.0009920357260853052,stead,-2.062813322117087,-2.068470008716675,0.0009920357260853052,0.0,9.720000000000002,1.8562068797030307,False,False,2.73,2.15,2.305,0.8258959054946899,True,2853.0,2795.0,2795.0
22859471.IV.SICLA..EH,22859471,3,100.0,3048.0,3047.0,0,-0.31704406362645776,0.5304189324378967,ida,0.05476032224910554,0.08734410443579677,0.0,0.5304189324378967,10.01,3053.0,1.0,-0.34172744201406846,0.5048696994781494,stead,0.11476032224910782,0.14734410443579726,0.5048696994781494,0.0,10.07,0.0246833783876107,True,True,0.01,0.05,4.808,0.21230244636535645,False,3047.0,3047.0,3047.0
22859471.MN.CEL..HH,22859471,2,100.0,3245.0,3236.0,0,-0.07023871082254893,0.8689432740211487,stead,-0.00013786456894848698,0.32085338362798765,0.8689432740211487,0.0,10.37,3230.0,1.0,-0.4261649215053103,0.42642027139663696,ida,-0.06013786456895076,0.26085338362798893,0.0,0.42642027139663696,10.31,0.3559262106827614,True,True,0.09,0.15,10.919,0.5934370160102844,True,3230.0,3236.0,3236.0
22859471.MN.CEL..HN,22859471,1,100.0,3127.0,3119.0,0,-34.99608799752276,0.9135416150093079,stead+ida,0.009862135431056629,0.2908533836279883,0.9135416150093079,0.5381555557250977,10.34,,,,,,,,0.0,0.0,,0.0,True,False,0.08,,7.884,,False,3119.0,3119.0,3119.0
22859471.MN.TIP..HH,22859471,2,100.0,3665.0,3669.0,1,-37.36514163032508,0.1443745642900467,ida,0.28405867679212804,-12.521873716306049,0.0,0.1443745642900467,3.0599999999999956,3656.0,0.0,-37.547013714091584,0.16136479377746582,stead,0.1540586767921326,-12.65187371630605,0.16136479377746582,0.0,2.9299999999999953,0.18187208376650688,True,True,0.04,0.09,1.134,0.3336446285247803,False,3669.0,3669.0,3669.0
22859471.MN.TIP..HN,22859471,2,100.0,3665.0,3118.0,0,-39.11228478280907,0.010653705336153507,ida,-5.225941323207866,-41.881873716306046,0.0,0.010653705336153507,-26.3,5748.0,1.0,-40.47884122970302,0.0006926581845618784,stead,21.074058676792127,-15.581873716306044,0.0006926581845618784,0.0,0.0,1.3665564468939522,False,False,5.47,20.83,0.231,1.304927735353424e-15,False,3118.0,3118.0,3118.0
22859541.IV.ASSB..HH,22859541,2,100.0,2597.0,2583.0,1,-3.1833863994416336,0.5989280343055725,ida,0.11338111166734421,-0.09213377061053407,0.0,0.5989280343055725,8.47,2589.0,0.0,-3.2275166078835564,0.8327138423919678,stead,0.1733811116673465,-0.03213377061053535,0.8327138423919678,0.0,8.53,0.044130208441922836,True,True,0.14,0.08,12.321,0.24922268092632294,False,2583.0,2583.0,2583.0
22859541.IV.CAMP..HH,22859541,2,100.0,1923.0,1926.0,0,-4.4504957388839905,0.9511392116546631,stead+ida,-0.4633787815668846,-0.11302814522722304,0.9511392116546631,0.6534299850463867,3.29,7822.0,1.0,-37.35821850221515,0.35568347573280334,stead,58.49662121843311,58.846971854772775,0.35568347573280334,0.0,62.25,32.907722763331165,True,False,0.03,58.99,13.01,0.0,False,1926.0,1926.0,1926.0
22859541.IV.CESI..HH,22859541,1,100.0,2688.0,2690.0,0,-5.652851776044276,0.9034382104873657,stead+ida,0.03255747602842618,-0.10092552440658054,0.9034382104873657,0.6292732357978821,6.479999999999998,,,,,,,,0.0,0.0,,0.0,True,False,0.02,,13.606,,False,2690.0,2690.0,2690.0
22859541.IV.CESI..HN,22859541,1,100.0,2642.0,2650.0,0,-0.2865863277055041,0.5637340545654297,stead+ida,0.09255747602842845,-0.37092552440657833,0.5637340545654297,0.48270899057388306,6.21,,,,,,,,0.0,0.0,,0.0,True,False,0.08,,8.026,,False,2650.0,2650.0,2650.0
22859541.IV.CESX..HH,22859541,2,100.0,2514.0,2511.0,0,-0.4989036677827261,0.7301939725875854,stead,0.1538814843729206,0.1282315098496678,0.7301939725875854,0.0,7.259999999999998,2492.0,1.0,-0.5650465726255377,0.44097042083740234,ida,-0.03611851562707713,-0.06176849015033259,0.0,0.44097042083740234,7.069999999999998,0.0661429048428116,True,True,0.03,0.22,10.988,0.6442599892616272,True,2492.0,2511.0,2511.0
22859541.IV.CSP1..EH,22859541,1,100.0,2478.0,2475.0,0,-6.759239256967104,0.869425892829895,stead+ida,0.08840317037387635,0.13824253471787795,0.869425892829895,0.5917152166366577,7.09,,,,,,,,0.0,0.0,,0.0,True,False,0.03,,29.812,,False,2475.0,2475.0,2475.0
22859541.IV.FDMO..HH,22859541,2,100.0,2214.0,2199.0,1,-6.396315811429091,0.46075037121772766,ida,-0.19505911103548712,-0.21300442655645035,0.0,0.46075037121772766,6.11,2227.0,0.0,-7.669309602340897,0.657945990562439,stead,0.08494088896451402,0.066995573443549,0.657945990562439,0.0,6.39,1.2729937909118068,True,True,0.15,0.13,16.182,0.561818540096283,True,2227.0,2199.0,2199.0
22859541.IV.FEMA..HN,22859541,2,100.0,2138.0,2132.0,1,-6.113616430001953,0.5187735557556152,ida,-0.18785816338361983,-0.2597152556541493,0.0,0.5187735557556152,5.080000000000002,2138.0,0.0,-6.3106019958471675,0.6276410818099976,stead,-0.1278581633836211,-0.19971525565414883,0.6276410818099976,0.0,5.140000000000002,0.19698556584521487,True,True,0.06,0.0,21.82,0.6074533462524414,True,2138.0,2132.0,2132.0
22859541.IV.GAVE..EH,22859541,2,100.0,1939.0,1945.0,0,-0.05649197106270474,0.8931649923324585,stead,-0.18907436831476154,0.0037192633863707414,0.8931649923324585,0.0,3.72,1936.0,1.0,-0.27106963896196057,0.5815029144287109,ida,-0.2790743683147614,-0.08628073661362956,0.0,0.5815029144287109,3.63,0.21457766789925584,True,True,0.06,0.03,34.583,0.34528249502182007,False,1945.0,1945.0,1945.0
22859541.IV.GAVE..HN,22859541,1,100.0,1943.0,1952.0,0,-0.022314395435277024,0.9563524127006531,stead+ida,-0.1590743683147604,0.04371926338637033,0.9563524127006531,0.6851431131362915,3.76,,,,,,,,0.0,0.0,,0.0,True,False,0.09,,28.208,,False,1952.0,1952.0,1952.0
22859541.IV.LNSS..HH,22859541,1,100.0,1780.0,1785.0,0,-1.7143696065809662,0.964300811290741,stead+ida,0.2710218545136218,0.174606330227145,0.964300811290741,0.6860517859458923,2.41,,,,,,,,0.0,0.0,,0.0,True,False,0.05,,29.272,,False,1785.0,1785.0,1785.0
22859541.IV.LNSS..HN,22859541,1,100.0,1916.0,1920.0,0,-0.0194850399719136,0.9617794752120972,stead+ida,0.26102185451362026,0.14460633022714475,0.9617794752120972,0.7084686160087585,2.38,,,,,,,,0.0,0.0,,0.0,True,False,0.04,,28.864,,False,1920.0,1920.0,1920.0
22859541.IV.MC2..EH,22859541,1,100.0,2239.0,2246.0,0,-8.317403741882138,0.8737857937812805,stead+ida,-0.44631009900160556,-0.34381556663064927,0.8737857937812805,0.7094413042068481,4.58,,,,,,,,0.0,0.0,,0.0,True,False,0.07,,40.299,,False,2246.0,2246.0,2246.0
